Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0iGckQFyv6svOfAbAY9aWJ,"Hot N Cold","One Of The Boys","Katy Perry",2008-06-17,220226,78,,2019-04-24T10:52:42Z,"pop","Capitol Records",0.706,0.842,7,-3.956,1,0.0417,0.0000773,0,0.0688,0.861,132.032,4
0qOnSQQF0yzuPWsXrQ9paz,"Stereo Hearts (feat. Adam Levine)","The Papercut Chronicles II","Gym Class Heroes,Adam Levine",2011-11-11,210960,81,,2019-04-24T10:38:48Z,"","Decaydance/Fueled By Ramen",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4
5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental,Jess Glynne,Macklemore,Dan Caplen",2018-01-19,210772,70,,2019-04-03T11:32:28Z,"","Atlantic Records UK",0.653,0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213,4
4H7m4HOxdRZKkVRAbm3W6O,"Say You Do (feat. Imani Williams & DJ Fresh)","Say You Do (feat. Imani Williams & DJ Fresh) [Radio Edit]","Sigala,Imani Williams,DJ Fresh",2016-02-12,202700,26,,2019-04-03T11:32:21Z,"drum and bass","b1",0.482,0.927,7,-2.371,1,0.063,0.0152,0.000148,0.305,0.586,174.05,4
421On515lAdhfA5B0h6yPR,"Highway","Bleeker","Bleeker",2016-03-25,201680,0,,2019-03-26T14:55:41Z,"","Five Seven Music",0.457,0.941,6,-5.174,1,0.0339,0.000136,0.00000312,0.0896,0.704,154.038,4
1JsUAmsjNz6oGuRTFG93qH,"Work from Home (feat. Ty Dolla $ign)","7/27 (Deluxe)","Fifth Harmony,Ty Dolla $ign",2016-05-27,216575,59,,2019-02-26T14:53:15Z,"pop","Syco Music/Epic",0.803,0.631,8,-4.213,1,0.0444,0.102,0.00000739,0.0858,0.659,104.999,4
6520aj0B4FSKGVuKNsOCOi,"Chained To The Rhythm","Witness","Katy Perry,Skip Marley",2017-06-09,237734,0,,2019-02-26T14:53:13Z,"pop,reggae","Universal Music Group",0.448,0.801,0,-5.363,1,0.165,0.0733,0,0.146,0.462,189.798,4
2Inz7gGPGgieN0CTw9TOOs,"September Song","Raised Under Grey Skies (Deluxe)","JP Cooper",2017-10-06,220290,0,,2019-02-26T14:53:11Z,"","Universal Music Group",0.622,0.609,0,-6.702,0,0.038,0.0455,0,0.0903,0.398,95.955,4
6XsT5UGfpaFeHQf5LRIy4W,"Me, Myself and I","Dangerously In Love","Beyoncé",2003-06-24,301133,62,,2019-02-26T14:53:05Z,"","Columbia",0.75,0.458,1,-9.092,1,0.0803,0.226,0.0000325,0.137,0.536,83.61,4
6fQcqEcXfnY0L6VwS0c3gT,"Cheerleader (Felix Jaehn Remix) - Radio Edit","Cheerleader (Felix Jaehn Remix Radio Edit)","OMI,Felix Jaehn",2014-12-02,180021,56,,2019-02-26T14:53:03Z,"tropical house","Ultra Records, LLC",0.827,0.576,4,-7.774,1,0.0372,0.184,0.029,0.0656,0.41,118.04,4
0uP43OVpCAni4r4TPJDloZ,"Are You With Me - Radio Edit","Are You With Me (Radio Edit)","Lost Frequencies",2015-05-13,138842,1,,2019-02-26T14:53:01Z,"tropical house","All Around The World",0.776,0.574,5,-9.882,0,0.0317,0.466,0.0000783,0.131,0.412,121.03,4
2vDT1uU6hZgdp3PbWGr0Xy,"7 Years","7 Years","Lukas Graham",2015-10-22,237300,0,,2019-02-26T14:52:32Z,"","Warner Bros.",0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
6VRghJeP6I0w1KxkdWFfIh,"Believer","Believer","Imagine Dragons",2017-01-31,203782,2,,2019-02-26T14:52:29Z,"","Universal Music Group",0.77,0.787,10,-4.402,0,0.113,0.0482,0,0.108,0.699,125.013,4
4pdPtRcBmOSQDlJ3Fk945m,"Let Me Love You","Encore","DJ Snake,Justin Bieber",2016-08-05,205946,4,,2019-02-26T14:52:22Z,"","Universal Music Group",0.476,0.718,8,-5.309,1,0.0576,0.0784,0.0000102,0.122,0.142,199.864,4
3ebXMykcMXOcLeJ9xZ17XH,"Scared to Be Lonely","Scared to Be Lonely","Martin Garrix,Dua Lipa",2017-01-27,220883,77,,2019-02-26T14:52:19Z,"edm,electronica,progressive house,pop","Epic Amsterdam",0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,4
0OwX5aROoW1Iip8FV51Efg,"Alarm","Alarm","Anne-Marie",2016-05-20,205593,53,,2019-02-26T14:52:07Z,"","Major Tom's / Atlantic",0.756,0.589,0,-5.093,1,0.232,0.0812,0,0.176,0.811,146.928,4
1eq1wUnLVLg4pdEfx9kajC,"Rolling in the Deep","21","Adele",2011-01-19,228093,2,,2019-02-22T14:27:00Z,"soft pop","XL Recordings",0.73,0.77,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,4
1x5sYLZiu9r5E43kMlt9f8,"Symphony (feat. Zara Larsson)","Symphony (feat. Zara Larsson)","Clean Bandit,Zara Larsson",2017-03-16,212459,75,,2019-02-22T14:25:23Z,"","Atlantic Records UK",0.707,0.629,0,-4.581,0,0.0563,0.259,0.000016,0.138,0.457,122.863,4
7qiZfU4dY1lWllzX7mPBI3,"Shape of You","÷ (Deluxe)","Ed Sheeran",2017-03-03,233712,88,,2019-02-22T14:25:21Z,"soft pop","Atlantic Records UK",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4
21TObZH6ZodVsMvEMQPYua,"Despacito","Fiesta Latina","Luis Fonsi,Daddy Yankee",2017-02-24,229063,0,,2019-02-22T14:25:20Z,"latin,reggaeton","Universal Music Group",0.646,0.789,2,-5.362,1,0.149,0.202,0,0.0673,0.86,177.867,4
2Cd9iWfcOpGDHLz6tVA3G4,"Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","Shakira,Freshlyground",2010-05-07,202626,9,,2019-02-22T14:25:01Z,"latin pop,latin,afro soul,afropop,dubstep","Epic",0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.0764,0.743,126.988,4
4BJ5T8ZZZ3UrPG7k0OVQrp,"Power (feat. Stormzy)","Power (feat. Stormzy)","Little Mix,Stormzy",2017-05-26,242282,0,,2019-02-22T14:24:59Z,"grime,uk drill","Syco Music",0.568,0.863,7,-4.093,1,0.304,0.0405,0.00000597,0.211,0.438,173.007,4
1MDoll6jK4rrk2BcFRP5i7,"Hello","Hello","Adele",2015-10-23,295502,1,,2019-02-22T14:24:56Z,"soft pop","XL Recordings",0.471,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,4
3KZcrZ36LW9RnChK1iIkth,"Send My Love (To Your New Lover)","25","Adele",2015-11-20,223078,1,,2019-02-22T14:24:49Z,"soft pop","XL Recordings",0.688,0.532,6,-8.361,0,0.0875,0.0356,0.00000308,0.172,0.565,164.068,4
0YHUITU3w6ws1v8ehT264g,"Shout Out to My Ex","Glory Days (Deluxe)","Little Mix",2016-11-18,246240,1,,2019-02-22T14:24:45Z,"","Syco Music",0.774,0.739,0,-4.022,1,0.0952,0.0316,0.00000595,0.119,0.823,126.002,4
4iJrZGr7ycnKyFxa1pfEHn,"Burn","Halcyon Days","Ellie Goulding",2013-01-01,231211,46,,2019-02-22T14:24:43Z,"","Polydor Records",0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,4
6O20JhBJPePEkBdrB5sqRx,"Diamonds","Unapologetic (Deluxe)","Rihanna",2012-12-11,225146,76,,2019-02-03T21:19:41Z,"","Def Jam Recordings",0.562,0.709,11,-4.92,0,0.0424,0.00124,0,0.109,0.401,91.958,4
3eR23VReFzcdmS7TYCrhCe,"It Ain't Me (with Selena Gomez)","It Ain't Me (with Selena Gomez)","Kygo,Selena Gomez",2017-02-16,220780,80,,2019-02-03T21:19:40Z,"tropical house,pop","Kygo",0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,4
1tYt8PbpbeTuqsNmprAZYY,"Dessert","Dessert","Dawin",2015-03-13,210983,0,,2019-02-03T21:19:38Z,"","Universal Music Group",0.868,0.679,6,-6.941,1,0.0397,0.0799,0.00000122,0.0504,0.75,97.012,4
1CUVN2kn7mW5FjkqXTR2W1,"Perfect Strangers","Perfect Strangers","Jonas Blue,JP Cooper",2016-06-03,196613,2,,2019-02-03T21:19:37Z,"tropical house","Universal Music Group",0.742,0.819,1,-5.307,1,0.0487,0.372,0,0.277,0.709,117.986,4
46NBoIAHrmR7qcUGCIFEjR,"This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016)","This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016]","David Guetta,Zara Larsson",2016-05-13,207272,69,,2019-02-03T21:19:36Z,"edm,dance","Parlophone (France)",0.367,0.915,9,-3.456,0,0.0488,0.0022,0.0000581,0.0905,0.365,110.169,4
5TGZ9gUY5LoJLxDg7B5H7w,"Summertime of Our Lives","Surfers Paradise","Cody Simpson",2013-07-12,195173,1,,2019-02-03T21:19:35Z,"","Atlantic Records",0.618,0.504,0,-7.571,1,0.0347,0.274,0,0.105,0.253,138.031,4
0azC730Exh71aQlOt9Zj3y,"This Is What You Came For","This Is What You Came For","Calvin Harris,Rihanna",2016-04-29,222160,79,,2019-02-03T21:19:27Z,"edm","Columbia",0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,4
2A17TySL9lcoRTA28w9yfB,"La La La (Brazil 2014) (feat. Carlinhos Brown)","The 2014 FIFA World Cup Official Album: One Love, One Rhythm","Shakira,Carlinhos Brown",2014-05-09,197680,62,,2019-02-03T21:19:26Z,"latin pop,latin,axé","Sony Music Entertainment",0.783,0.806,11,-5.449,1,0.0763,0.179,0.000113,0.341,0.576,127.98,4
36cqLXl2jfD4nMAfFKyuZ5,"One Call Away","Nine Track Mind (Deluxe Edition)","Charlie Puth",2016-11-11,194453,39,,2019-02-03T21:19:25Z,"soft pop,pop","Artist Partner",0.667,0.613,1,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,4
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From Fifty Shades Of Grey","Delirium (Deluxe)","Ellie Goulding",2015-11-06,252534,78,,2019-02-03T21:19:24Z,"","Polydor Records",0.262,0.606,8,-6.646,1,0.0484,0.247,0,0.125,0.275,189.857,4
1mKXfxIOA7eQQJ844OFm7L,"I Really Like You","Emotion (Deluxe)","Carly Rae Jepsen",2015-09-25,204773,40,,2019-02-03T21:19:23Z,"","Silent Records IGA",0.622,0.808,5,-4.701,1,0.0418,0.00543,0.0000563,0.215,0.599,122.121,4
5jSlcXdUGLWOV2pSfYYiBs,"All About That Bass","Title (Expanded Edition)","Meghan Trainor",2015-01-09,187866,56,,2019-02-03T21:19:22Z,"","Epic",0.812,0.869,9,-3.698,1,0.0503,0.044,0.0000041,0.118,0.963,134.087,4
2h1IPjP471JJRSShTHRUhi,"Dangerous Woman","Dangerous Woman","Ariana Grande",2016-05-20,235946,1,,2019-02-03T21:19:21Z,"pop","Universal Music Group",0.677,0.604,7,-5.32,1,0.0385,0.0612,0,0.353,0.297,134.052,3
7xHWNBFm6ObGEQPaUxHuKO,"The Greatest (feat. Kendrick Lamar)","This Is Acting (Deluxe Version)","Sia,Kendrick Lamar",2016-10-21,210226,67,,2019-02-03T21:19:20Z,"hip hop,west coast hip hop","Monkey Puzzle Records/RCA Records",0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,4
1s4txRBOvm6gImiomNpOZa,"Still Falling For You - From Bridget Jones's Baby","Bridget Jones’s Baby (Original Motion Picture Soundtrack)","Ellie Goulding",2016-09-16,243373,36,,2019-02-03T21:19:19Z,"","Polydor Records",0.382,0.457,1,-10.329,1,0.0591,0.555,0,0.108,0.159,192.14,4
3bDGwl0X3EjQmIyFD1uif5,"Roar","PRISM (Deluxe)","Katy Perry",2013-01-01,223546,4,,2019-02-03T21:19:16Z,"pop","Universal Music Group",0.56,0.756,7,-4.817,0,0.0415,0.00635,0.0000129,0.55,0.404,179.771,4
0y8Wf6ltWpGCpgqVa21QNX,"After the Afterparty (feat. Lil Yachty)","After the Afterparty (feat. Lil Yachty)","Charli xcx,Lil Yachty",2016-10-28,219480,48,,2019-02-03T21:19:15Z,"hyperpop,art pop","Atlantic Records UK",0.653,0.794,7,-3.828,1,0.0894,0.121,0,0.365,0.645,93.008,4
6f3Kn4QtwZPU2IvwwDSbLF,"La Da Dee","Surfers Paradise","Cody Simpson",2013-07-12,196786,20,,2019-02-03T21:19:12Z,"","Atlantic Records",0.657,0.828,5,-5.544,1,0.0728,0.00847,0,0.326,0.566,115.954,4
11KJSRSgaDxqydKYiD2Jew,"Too Good","Views","Drake,Rihanna",2016-05-06,263373,1,,2019-02-03T21:19:10Z,"rap,hip hop","Universal Music Group",0.804,0.648,7,-7.805,1,0.117,0.0573,0.0000349,0.102,0.392,117.983,4
2cP2Xlw6ZbuQgIOs0Cn0yu,"So Good","So Good","Zara Larsson,Ty Dolla $ign",2017,166706,0,,2019-02-03T21:19:09Z,"","Epic/Record Company TEN",0.726,0.576,0,-7.341,1,0.146,0.085,0,0.0458,0.783,82.055,4
0r4SsYcwvd8URat6AS2m6f,"Lush Life","Lush Life","Zara Larsson",2015-06-09,201122,3,,2019-02-03T21:19:08Z,"","Epic/Record Company TEN",0.694,0.712,7,-3.923,0,0.046,0.133,0,0.211,0.799,98.022,4
1G1r2ectZOGeOkZmKtAP3m,"Text from Your Ex (feat. Tinashe)","Text from Your Ex (feat. Tinashe)","Tinie Tempah,Tinashe",2017-01-20,205317,34,,2019-02-03T21:19:07Z,"grime,alternative r&b","Parlophone UK",0.858,0.844,7,-4.616,1,0.122,0.0818,0,0.0753,0.751,125.025,4
0HVj61S4pQJdQhgZP61G65,"I Would Like","I Would Like","Zara Larsson",2016,226720,0,,2019-02-03T21:19:06Z,"","Epic/Record Company TEN",0.486,0.713,2,-3.949,0,0.0524,0.0853,0,0.0839,0.297,121.028,4
1ixphys4A3NEXp6MDScfih,"Be the One","Be the One","Dua Lipa",2015-10-30,202914,67,,2019-02-03T21:19:06Z,"pop","Dua Lipa Limited",0.661,0.651,7,-3.771,0,0.0499,0.117,0.0000132,0.056,0.368,87.46,4
58zsLZPvfflaiIbNWoA22O,"Human","Human (Deluxe)","Rag'n'Bone Man",2017-02-10,200186,80,,2019-02-03T21:19:05Z,"","Best Laid Plans/Columbia",0.602,0.707,9,-4.097,1,0.302,0.393,0,0.165,0.554,75.087,4
2SZy40PLDk3vFucXUGFCFA,"You Don't Know Me","You Don't Know Me","Jax Jones,RAYE",2016-12-09,213946,1,,2019-02-03T21:19:04Z,"","Universal Music Group",0.874,0.67,11,-6.064,0,0.126,0.165,0,0.185,0.68,124.011,4
43jBqV3j3Xi1g6wO0bhIMd,"Now and Later","Now and Later","Sage The Gemini",2016-10-14,193181,50,,2019-02-03T21:19:03Z,"hyphy","Global Gemini",0.781,0.57,11,-5.874,0,0.188,0.273,0,0.196,0.858,107.059,4
6b8Be6ljOzmkOmFslEb23P,"24K Magic","24K Magic","Bruno Mars",2016-11-17,225983,84,,2019-02-03T21:19:01Z,"","Atlantic Records",0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,4
5MFzQMkrl1FOOng9tq6R9r,"Don't Wanna Know","Don't Wanna Know","Maroon 5,Kendrick Lamar",2016-10-11,214480,2,,2019-02-03T21:19:00Z,"pop,hip hop,west coast hip hop","Universal Music Group",0.783,0.623,7,-6.126,1,0.08,0.338,0,0.0975,0.447,100.048,4
1yNyoWWWikbLhwIGWjZuDW,"All Night","All Night","The Vamps,Matoma",2016-10-14,197793,0,,2019-02-03T21:18:59Z,"tropical house","Universal Music Group",0.563,0.775,8,-6.433,1,0.0366,0.00251,0,0.326,0.458,144.945,4
5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From Moana","How Far I'll Go (From Moana)","Alessia Cara",2016-10-28,175517,0,,2019-02-03T21:18:58Z,"","Walt Disney Records",0.314,0.555,9,-9.601,1,0.37,0.157,0.000108,0.067,0.159,179.666,4
2Oehrcv4Kov0SuIgWyQY9e,"Demons","Night Visions (Deluxe)","Imagine Dragons",2012-09-04,175200,5,,2019-02-03T21:18:56Z,"","Universal Music Group",0.327,0.71,3,-2.928,1,0.0547,0.202,0.00009,0.28,0.416,179.561,4
6Ep6BzIOB9tz3P4sWqiiAB,"Radioactive","Night Visions (Deluxe)","Imagine Dragons",2012-09-04,186813,4,,2019-02-03T21:18:55Z,"","Universal Music Group",0.473,0.777,9,-3.698,1,0.059,0.119,0.0000787,0.671,0.21,136.249,4
78rIJddV4X0HkNAInEcYde,"Call On Me - Ryan Riback Extended Remix","Call On Me (Remixes)","Starley,Ryan Riback",2016-10-14,222040,40,,2019-02-03T21:18:54Z,"melbourne bounce","All Around The World",0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,4
15vzANxN8G9wWfwAJLLMCg,"Paris","Paris","The Chainsmokers",2017-01-13,221520,65,,2019-02-03T21:18:53Z,"","Disruptor Records/Columbia",0.646,0.644,2,-6.763,1,0.031,0.0243,0,0.0888,0.251,99.999,4
3BAo1tqi1FF9uj4O41X2Sf,"Kiss Me","Never Been Better (Special Edition)","Olly Murs",2015-11-20,199706,0,,2019-02-03T21:18:52Z,"","Epic",0.749,0.833,9,-4.952,0,0.0772,0.019,0,0.0702,0.297,99.919,4
5N5JAcK5ogBHNLjmRKWeiU,"Head to Toe","Right Place Right Time","Olly Murs",2012-11-23,195853,0,,2019-02-03T21:18:51Z,"","Epic",0.631,0.948,0,-3.641,1,0.0736,0.211,0.00000197,0.128,0.893,93.01,4
4jOtC832PyIXlCVPRElfQu,"Troublemaker (feat. Flo Rida)","Right Place Right Time","Olly Murs,Flo Rida",2012-11-23,185586,1,,2019-02-03T21:18:50Z,"","Epic",0.762,0.863,0,-3.689,0,0.0565,0.015,0,0.125,0.965,106.008,4
1dNIEtp7AY3oDAKCGg2XkH,"Something Just Like This","Something Just Like This","The Chainsmokers,Coldplay",2017-02-22,247626,72,,2019-02-03T21:18:46Z,"","Disruptor Records/Columbia",0.607,0.649,11,-6.695,0,0.0362,0.0306,0.0000246,0.174,0.505,102.996,4
5Ua3GXyHwiSfpNTMjq6m2z,"Touch","Glory Days (Deluxe)","Little Mix",2016-11-18,213306,1,,2019-02-03T21:18:44Z,"","Syco Music",0.607,0.718,4,-4.095,1,0.0978,0.032,0,0.403,0.551,101.821,4
69bp2EbF7Q2rqc5N3ylezZ,"Sorry","Purpose (Deluxe)","Justin Bieber",2015-11-13,200786,4,,2019-02-03T21:18:41Z,"","Universal Music Group",0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,4
7vfWgVGiLgnGbInU5lvSQg,"I Took A Pill In Ibiza - Seeb Remix","I Took A Pill In Ibiza (Seeb Remix)","Mike Posner,Seeb",2015-07-24,199226,3,,2019-02-03T21:18:40Z,"","Universal Music Group",0.673,0.79,7,-4.663,0,0.0893,0.037,0.00000995,0.0875,0.705,102.013,4
7BKLCZ1jbUBVqRi2FVlTVw,"Closer","Closer","The Chainsmokers,Halsey",2016-07-29,244960,87,,2019-02-03T21:18:39Z,"","Disruptor Records/Columbia",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4
1Pw5C4N6Fn5E4mGCxmbbVa,"Say You Won't Let Go","Say You Won't Let Go","James Arthur",2016-09-09,211240,66,,2019-02-03T21:18:38Z,"soft pop","Columbia",0.4,0.564,10,-7.444,1,0.0523,0.693,0,0.0863,0.483,99.269,4
6wZ8kvKP9d1MKlNFTMZrBK,"Shout Out to My Ex","Shout Out to My Ex","Little Mix",2016-10-16,246240,0,,2019-02-03T21:18:37Z,"","Syco Music",0.774,0.739,0,-4.022,1,0.0952,0.0316,0.00000595,0.119,0.823,126.002,4
7crplFzt7spG80NCbpmuCp,"I Know What You Did Last Summer","Handwritten (Revisited)","Shawn Mendes,Camila Cabello",2015-11-20,223826,0,,2019-02-03T21:18:35Z,"pop","Universal Music Group",0.657,0.769,9,-4.591,0,0.115,0.123,0,0.245,0.712,113.966,4
1WP1r7fuvRqZRnUaTi2I1Q,"Stitches","Handwritten (Deluxe)","Shawn Mendes",2015-04-13,206880,1,,2019-02-03T21:18:34Z,"pop","Universal Music Group",0.746,0.754,1,-6.681,1,0.067,0.0152,0,0.0486,0.764,149.882,4
76t5B0ttSAje5KHmQbv88t,"Treat You Better","Illuminate (Deluxe)","Shawn Mendes",2016-09-23,187973,1,,2019-02-03T21:18:32Z,"pop","Universal Music Group",0.683,0.797,10,-4.085,0,0.246,0.107,0,0.114,0.758,82.916,4
47Slg6LuqLaX0VodpSCvPt,"Just the Way You Are","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,220734,83,,2019-02-03T21:18:25Z,"","Elektra (NEK)",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4
4aebBr4JAihzJQR0CiIZJv,"Hello","25","Adele",2015-11-20,295502,1,,2019-02-03T21:18:24Z,"soft pop","XL Recordings",0.47,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,4
7wqSzGeodspE3V6RBD5W8L,"See You Again (feat. Charlie Puth)","See You Again (feat. Charlie Puth)","Wiz Khalifa,Charlie Puth",2015-03-10,229525,2,,2019-02-03T21:18:23Z,"rap,soft pop,pop","Atlantic Records",0.689,0.481,10,-7.503,1,0.0815,0.369,0.00000103,0.0649,0.283,80.025,4
4lCv7b86sLynZbXhfScfm2,"Firework","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,227880,71,,2019-02-03T21:18:22Z,"pop","Capitol Records",0.639,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.648,124.075,4
1rhXXcrYp9RRObN5gsmqCU,"I Love It (feat. Charli XCX)","THIS IS... ICONA POP","Icona Pop,Charli xcx",2013-08-27,157152,63,,2019-02-03T21:18:21Z,"hyperpop,art pop","Record Company TEN/Big Beat/ATL",0.711,0.906,8,-2.671,1,0.0284,0.00952,0.0000164,0.153,0.824,125.916,4
0kzw2tRyuL9rzipi5ntlIy,"Shut Up and Dance","TALKING IS HARD (Expanded Edition)","WALK THE MOON",2014-12-02,199080,61,,2019-02-03T21:18:20Z,"","RCA Records Label",0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,4
2V65y3PX4DkRhy1djlxd9p,"Don't You Worry Child - Radio Edit","Don't You Worry Child","Swedish House Mafia,John Martin",2012-09-14,212862,81,,2019-02-03T21:18:19Z,"edm","Virgin Records",0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,4
3jomjC6H7YQBRr2CHPtc4y,"My House","My House","Flo Rida",2015-04-07,192190,57,,2019-02-03T21:18:17Z,"","Poe Boy/Atlantic",0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4
04Hd3SxnL6b41B4ClPtmtq,"Lean On (feat. MØ & DJ Snake)","Peace Is The Mission","Major Lazer,MØ,DJ Snake",2015-05-29,176561,0,,2019-02-03T21:18:16Z,"moombahton","Because Music",0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
68EMU2RD1ECNeOeJ5qAXCV,"We Don't Talk Anymore (feat. Selena Gomez)","Nine Track Mind","Charlie Puth,Selena Gomez",2015-11-05,217706,51,,2019-02-03T21:18:15Z,"soft pop,pop","Artist Partner",0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,4
3cFsmM51N5zMAuu1nNY4Tw,"No Lie","No Lie","Sean Paul,Dua Lipa",2016-11-18,221176,1,,2019-02-03T21:18:14Z,"dancehall,pop","Universal Music Group",0.741,0.891,7,-2.824,1,0.119,0.0437,0,0.256,0.449,102.002,4
3pzjHKrQSvXGHQ98dx18HI,"What Do You Mean?","Purpose (Deluxe)","Justin Bieber",2015-11-13,205680,2,,2019-02-03T21:18:13Z,"","Universal Music Group",0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,4
2bhClfvMI1WBazskedPFB5,"Boys & Girls","Boys & Girls","will.i.am,Pia Mia",2016-04-08,241160,0,,2019-02-03T21:18:08Z,"","Universal Music Group",0.899,0.74,11,-6.569,0,0.0527,0.346,0.00335,0.0914,0.623,107.998,4
4pLwZjInHj3SimIyN9SnOz,"Side To Side","Dangerous Woman","Ariana Grande,Nicki Minaj",2016-05-20,226160,3,,2019-02-03T21:18:01Z,"pop","Universal Music Group",0.648,0.738,6,-5.883,0,0.247,0.0408,0,0.292,0.603,159.145,4
6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's TROLLS)","CAN'T STOP THE FEELING! (from DreamWorks Animation's TROLLS)","Justin Timberlake",2016-05-06,236001,78,,2019-02-03T21:17:59Z,"","Villa 40/RCA Records",0.666,0.83,0,-5.715,1,0.0751,0.0123,0,0.191,0.702,113.03,4
1xznGGDReH1oQq0xzbwXa3,"One Dance","Views","Drake,Wizkid,Kyla",2016-05-06,173986,3,,2019-02-03T21:17:58Z,"rap,hip hop,afrobeats,afrobeat,afropop,azonto,afroswing,afropiano,dancehall","Universal Music Group",0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,4
6RB9YvNyP0RZfCUcMtZELH,"Freedom","Freedom","Pharrell Williams",2015-07-02,162466,68,,2019-02-03T21:17:57Z,"","Columbia",0.428,0.559,1,-6.374,0,0.067,0.395,0.0000356,0.136,0.607,86.459,4
6jBUP2KCe821yqf1hiBqPR,"Broken Strings","Songs For You, Truths For Me (International Exclusive Bundle)","James Morrison,Nelly Furtado",2008-01-01,250453,71,,2019-02-03T21:17:56Z,"","Polydor Records",0.57,0.717,1,-4.914,1,0.029,0.00967,0,0.0833,0.321,111.91,4
2aFiaMXmWsM3Vj72F9ksBl,"Cake By The Ocean","DNCE","DNCE",2016-11-18,219146,1,,2019-02-03T21:17:55Z,"","Universal Music Group",0.774,0.764,4,-5.445,0,0.0518,0.156,0,0.0383,0.912,118.997,4
6kPJZM97LwdG9QIsT7khp6,"Solo (feat. Demi Lovato)","Solo (feat. Demi Lovato)","Clean Bandit,Demi Lovato",2018-05-17,222653,69,,2019-02-03T21:17:07Z,"","Atlantic Records UK",0.737,0.636,11,-4.546,0,0.0437,0.0441,0.0000666,0.35,0.565,105.005,4
0FTPiuMAGuvXVjeXh7g8ot,"Seramal Ponal","Gulaebaghavali (Original Motion Picture Soundtrack)","Vivek - Mervin,Mervin Solomon,Sameera Bharadwaj",2017-12-24,311428,61,,2019-01-29T16:27:45Z,"tamil pop,tamil dance,kollywood,tamil indie,telugu pop,tollywood","Think Music",0.506,0.532,0,-6.494,1,0.0306,0.768,0.0000537,0.0889,0.456,140.175,3
6XBBucuO6AxPG7SCu4DiXe,"Karuthavanlaam Galeejaam (From Velaikkaran)","Bromance: Anirudh Ravichander & Sivakarthikeyan","Anirudh Ravichander",2018-03-23,208463,40,,2018-06-28T14:49:25Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.67,0.94,11,-4.404,1,0.308,0.209,0,0.346,0.474,89.95,4
